Store,Week,Temperature,Holiday,CPI,FuelPrice,Unemployment,WeeklySales
43,65,71.34,No,207.4148429,3.81,10.581,611464.21
11,25,84.57,No,214.5564968,2.608,7.346,1244390.03
39,85,83.11,No,214.7934111,3.526,8.177,1372500.63
40,112,52.27,No,137.6552903,3.889,4.261,844490.86
23,22,64.76,No,132.5218667,2.815,5.326,1549113.18
26,84,60.98,Yes,136.2745806,3.809,7.767,1069710.97
28,37,75,No,126.3266774,2.976,14.313,1158062.99
32,106,23.34,Yes,196.9195056,3.103,8.256,1129422.86
36,119,76.55,No,220.4075581,3.764,6.989,330518.34
13,109,32.36,No,130.6457931,3.242,6.104,1969742.76
19,95,42.75,Yes,136.4788,3.689,7.866,1974646.78
2,25,87.66,No,210.8921319,2.608,8.099,1781717.71
22,89,62.63,No,140.4784194,3.583,7.706,944337.32
45,19,69.71,No,182.4315571,2.809,8.899,794698.77
9,16,71.5,No,214.1399162,2.826,6.384,506274.94
39,119,75.52,No,220.4075581,3.688,6.989,1470792.41
24,116,61.05,No,137.9230667,4.17,8.983,1208654.4
22,114,46.38,No,141.7712396,3.957,7.671,1197489.66
30,109,59.3,No,220.4866886,3.63,7.057,438640.61
13,78,77.62,No,129.1677097,3.574,6.877,1880785.69
27,109,40.07,No,141.3875357,3.983,8.009,1509323.09
14,32,70.87,Yes,182.598178,2.699,8.743,2191767.76
30,143,70.5,No,223.0783366,3.506,6.17,439424.5
38,64,72.12,No,128.9553,4.134,13.736,362952.34
43,55,59.15,No,205.1683214,3.045,10.398,626627.77
8,86,68.72,No,219.788581,3.467,6.425,806444.29
20,17,70.97,No,204.1406556,2.899,7.856,2065984.95
44,22,78.82,No,126.1392,2.814,7.804,300628.19
21,94,61.9,No,217.8670218,3.308,7.441,737014.09
34,79,76.71,No,129.1846452,3.662,10.641,942236.45
15,80,70.63,No,136.144129,3.995,7.806,590836.37
3,34,76.9,No,214.9084516,2.624,7.346,355626.87
11,63,76.64,No,218.6788642,3.743,7.574,1312905.8
17,53,11.29,No,127.7195806,2.974,6.866,816603.05
41,32,63.3,Yes,190.3958293,2.78,7.335,1172672.27
5,65,74.75,No,216.1968142,3.81,6.489,307291.56
24,74,70.27,No,135.4468,3.916,8.358,1445596.61
24,129,76.42,No,138.2331935,3.732,8.953,1394299
7,47,26.04,No,191.1430189,2.781,9.137,1045124.88
8,139,71.1,No,226.5675714,3.666,5.401,884724.41
45,134,72.62,No,191.3448865,3.834,8.684,718232.26
45,37,58.61,No,182.8106203,2.868,8.724,715263.3
5,105,57.35,No,220.7561941,3.36,5.943,333948
38,45,50.01,No,126.7934,3.203,14.313,355965.23
3,114,73.01,No,224.9393405,3.891,6.664,503232.13
4,120,68.43,No,131.0983226,3.62,4.308,2207214.81
4,53,34.61,No,127.7195806,2.996,6.51,2119086.04
26,30,57.23,No,132.6932258,2.77,8.445,977322.52
40,91,42.09,No,136.4884516,3.604,4.42,941675.95
12,12,64.55,No,126.4713333,3.05,14.099,993833.44
18,28,74.19,No,132.63,2.81,9.342,1084722.78
14,34,68.59,No,182.6696737,2.713,8.743,1879891.13
15,68,57.19,No,134.6803871,4.202,7.658,593941.9
43,135,81.12,No,213.6736313,3.638,9.285,593141.29
36,55,57.48,No,212.0063522,3.017,8.395,427175.03
44,51,34.8,No,127.4404839,2.934,7.224,276157.8
41,6,33.4,No,189.7372075,2.684,7.541,1023997.71
34,126,81.91,No,130.7562667,3.257,9.575,942970.63
24,22,71.12,No,132.5218667,2.958,8.117,1563387.94
18,101,31.27,No,136.698129,3.439,8.075,977286.07
30,100,45.16,Yes,219.1773063,3.129,7.441,376777.45
7,130,64.6,No,197.9792136,3.57,7.872,686365.4
7,101,18.67,No,196.5458309,3.095,8.256,713117.66
3,55,61.58,No,216.5843571,3.045,7.551,432782.1
3,122,81.55,No,225.2518313,3.501,6.664,432268.53
41,80,67.65,No,194.1105017,3.542,6.901,1356689.88
4,17,67.73,No,126.1602258,2.756,7.896,1857533.7
5,118,77.1,No,222.2594722,3.749,5.801,360932.69
41,25,70.77,No,189.774698,2.691,7.335,1192213.87
12,64,72.12,No,128.9553,4.134,13.736,1016019.47
8,60,59.74,No,218.0145862,3.473,6.262,827968.36
13,59,44.69,No,128.5121935,3.407,7.47,1852443.78
24,19,64.84,No,132.4357419,2.972,8.211,1375458.21
5,125,80.57,No,222.3900046,3.346,5.801,325041.68
13,5,40.65,No,126.5782857,2.681,8.316,1939980.43
33,85,85.79,No,129.4306,3.784,8.442,262407.57
37,11,66.74,No,209.2691428,2.808,8.464,524544.83
26,5,28.6,No,131.735,2.766,8.488,1005669.58
8,128,78.46,No,225.4831143,3.256,5.401,890488.01
24,91,48,No,136.4884516,3.757,8.454,1307142.75
35,76,77.83,No,139.7006325,3.76,8.684,813845.5
22,15,50.99,No,136.010394,2.983,8.348,973585.33
15,54,21.64,Yes,133.260871,3.416,7.771,582864.35
25,77,78.1,No,208.5937018,3.811,7.274,670854.96
37,79,86.71,No,214.2972939,3.684,8.177,510787.46
2,128,80.17,No,221.5616784,3.256,6.565,1830075.13
27,131,75.22,No,142.1916279,3.819,8.239,1705810.84
33,9,66.79,No,126.6034839,3.086,9.849,274634.52
29,38,50.24,No,132.8170968,2.919,10.524,505221.17
17,18,53.79,No,126.1360645,2.871,6.635,876902.87
10,109,57.62,No,130.6457931,3.882,7.545,1990371.02
20,107,31.11,No,213.2732106,3.695,6.961,2309025.16
18,89,60.26,No,136.5150968,3.583,8.471,953533.95
39,77,84.6,No,214.1713416,3.651,8.177,1416005.59
40,117,47.51,No,137.9781333,4.023,4.125,875372.91
11,109,62.61,No,224.3470245,3.63,6.833,1438383.44
33,10,68.43,No,126.6019032,3.004,9.849,325201.05
10,17,76.67,No,126.1602258,3.058,9.524,1904618.17
20,40,42.78,No,205.160837,2.917,7.484,2184316.64
27,111,49.6,No,141.55478,4.021,8.009,1635984.07
31,13,66.93,No,210.0505833,2.78,8.2,1243200.24
38,118,76.03,No,131.136,4.171,11.627,491755.69
35,10,62.62,No,135.7856359,2.869,9.051,1198014.97
11,132,86.21,No,225.4735085,3.494,6.334,1388973.65
11,123,82.1,No,225.2521458,3.452,6.664,1414343.53
2,102,45.99,No,219.5328198,3.261,7.057,1744725.48
22,93,47.8,No,140.4111613,3.57,7.706,1051740.29
3,139,77.46,No,226.5180926,3.666,6.334,389813.02
35,3,32.44,No,135.4657781,2.745,9.262,1270658.64
31,126,88.05,No,221.4813343,3.286,6.891,1349202.25
11,119,75.13,No,225.2351496,3.688,6.664,1300147.07
7,54,10.24,Yes,191.8572881,3.037,8.818,559903.13
33,33,89.43,No,126.1454667,3.028,9.495,246277.18
21,82,92.07,No,215.386897,3.523,7.852,821127.53
6,64,74.24,No,217.0146941,3.807,6.855,1639358.93
20,102,37.79,No,212.7386486,3.513,6.961,1911510.64
9,35,69.08,No,215.2141341,2.603,6.56,495692.19
42,11,69.74,No,126.5621,3.109,9.524,549528.16
26,26,63.79,No,132.5983871,2.792,8.445,1005324.28
29,78,75.32,No,135.9639355,3.898,9.863,474653.06
42,2,49.96,Yes,126.4962581,2.828,9.765,575709.96
28,3,54.83,No,126.5262857,2.915,13.975,1491300.42
35,29,75.16,No,136.5249182,2.779,8.861,1033719.5
21,8,51.66,No,210.6766095,2.732,8.324,686497.53
35,39,61.02,No,136.7375484,2.921,8.763,857797.33
5,71,83.61,No,215.6064555,3.648,6.489,304984.14
4,27,76.53,No,126.0854516,2.64,7.372,1907638.58
43,101,47.59,No,211.2428134,3.157,9.653,670993.01
42,36,77.04,No,126.2791667,2.924,9.003,599759.45
31,112,62.96,No,220.9244858,3.787,7.057,1365824.97
37,88,71.2,No,215.7831333,3.285,7.716,522816.85
39,13,70.03,No,209.170772,2.78,8.464,1263836.59
33,79,96.93,No,129.1846452,3.803,8.442,242456.39
21,55,59.87,No,212.9033115,3.045,8.028,884701.92
30,142,68.52,No,223.0598077,3.594,6.17,437537.29
26,64,33.81,No,134.3571,3.919,7.818,921700.61
42,23,91.03,No,126.1518,3.1,9.199,570069.48
39,83,88.65,No,214.5516896,3.533,8.177,1465089.85
38,135,89.78,No,130.8853548,4.093,10.926,424904.95
7,1,10.53,No,189.3816974,2.58,9.014,496725.44
11,126,87.86,No,225.3492435,3.286,6.664,1297028.6
14,87,70.66,No,187.2566641,3.645,8.625,1809989.29
7,80,54.56,No,194.1105017,3.542,8.622,670670.46
26,96,36.74,No,136.4909333,3.501,7.598,1012498.49
5,13,67.53,No,210.939388,2.78,6.465,298697.84
19,138,60.62,No,138.6534,4.203,8.193,1338572.29
3,15,77.18,No,213.6196139,2.854,7.343,384357.94
30,49,44.24,No,211.0648881,2.976,8.028,451077.21
7,58,20.7,No,192.058484,3.372,8.818,558963.83
8,6,49.76,No,214.7492449,2.667,6.299,860336.16
26,125,63.04,No,138.1629,3.629,7.489,1056282.91
33,78,95.28,No,129.1677097,3.694,8.442,224806.96
45,30,71.36,No,182.6104063,2.755,8.743,721744.33
40,23,76.67,No,132.5461333,2.806,5.326,1058250.91
35,46,31.62,No,136.5292811,3.14,8.763,1314987.4
25,62,42.11,No,208.1092642,3.72,7.287,648606.13
16,56,26.15,No,191.9647167,3.101,6.614,475201.64
2,109,58.79,No,220.4866886,3.63,7.057,1952555.66
35,50,25.7,No,136.803477,3.205,8.549,687670.78
36,93,63.5,No,216.7217373,3.254,7.716,328498.92
42,114,65.99,No,131.0375484,4.282,7.382,652312.11
42,105,56.85,No,130.3496774,3.543,7.545,588448.21
41,42,31.34,No,191.0312172,2.758,7.508,1172155.28
21,80,92.32,No,215.2593211,3.638,7.852,776933.37
27,46,31.62,No,136.5292811,3.301,8.021,2350098.36
6,119,72.66,No,223.3346212,3.688,5.964,1517075.67
35,5,38.07,No,135.5732602,2.777,9.262,1162610.27
21,112,62.96,No,220.9244858,3.787,7.057,729759.97
8,85,69.09,No,219.4442443,3.526,6.425,870971.82
6,86,78.49,No,217.9188471,3.467,6.925,1336044.75
32,32,68.44,Yes,190.3958293,2.78,9.017,1028635.39
23,62,36.74,No,134.1777742,3.72,4.781,1248901.98
39,14,74.86,No,209.1215867,2.835,8.464,1355704.21
5,41,62.37,No,212.5604113,2.728,6.768,301827.36
35,66,56.48,No,138.4131202,4.046,8.512,835181.18
16,58,29.36,No,192.058484,3.372,6.614,457504.35
26,131,65.6,No,138.1735806,3.698,7.405,1090915.09
15,31,73.17,No,132.7248387,2.86,8.099,638647.21
40,130,67.88,No,138.2033871,3.701,4.156,954396.85
20,126,74.15,No,214.6466757,3.506,7.139,2055952.61
24,89,60.21,No,136.5150968,3.744,8.454,1333315.03
14,28,78.44,No,182.6226346,2.805,8.743,2052984.81
22,55,35.34,No,137.2511849,3.263,8.458,975964.86
8,27,80.37,No,214.8807793,2.627,6.315,893399.77
26,138,52.68,No,138.6534,4.056,7.405,961084.08
3,134,83.01,No,225.6925864,3.62,6.334,412449.67
38,77,91.17,No,129.1507742,3.794,13.503,365562.67
7,16,46.6,No,189.467827,2.776,8.963,395195.65
31,53,36.33,No,212.2240646,2.989,8.028,1443206.46
39,20,83.96,No,210.2108417,2.637,8.464,1368312.45
13,121,62.39,No,131.0287742,3.801,5.965,2043349.41
45,123,64.3,No,191.0155329,3.689,8.567,795133
29,14,63.81,No,132.1062,2.981,10.16,568497.35
17,74,67.39,No,129.0894,3.613,6.745,940554.34
31,41,60.95,No,211.6608975,2.728,8.163,1352780.76
10,5,55.92,No,126.5782857,2.877,9.765,1987090.09
41,31,64.13,No,190.3621607,2.773,7.335,1223355.5
1,47,52.33,No,211.4051222,2.886,7.838,2387950.2
20,57,37.33,No,206.9153485,3.433,7.343,2143424.61
37,21,84.14,No,210.0975233,2.653,8.464,485419.39
4,123,78.11,No,130.8896774,3.433,4.308,2245257.18
6,63,73.17,No,216.8446627,3.743,6.855,1448797.02
4,108,41.31,No,130.5502069,3.541,4.607,2226662.17
17,116,47.69,No,131.1173333,3.845,6.235,1119979.98
35,106,37.86,Yes,141.1199827,3.64,8.744,849779.14
21,142,68.52,No,223.0598077,3.594,6.17,641368.14
1,113,67.61,No,221.3610119,3.845,7.348,1649604.63
39,90,67.65,No,216.2468287,3.353,7.716,1465283.29
6,80,90.49,No,217.1438281,3.638,6.925,1484995.38
25,12,46.12,No,203.6905586,2.902,7.856,694531.72
42,33,85.52,No,126.1454667,3.028,9.199,536871.58
42,28,88.37,No,126.064,3.049,9.199,583079.97
14,111,50.56,No,190.4618964,3.862,8.424,1941040.5
35,25,81.56,No,136.4366924,2.771,8.861,1121756.43
41,77,74.11,No,193.5120367,3.545,6.901,1292830.93
16,9,36.19,No,189.7048215,2.725,6.842,490503.69
30,9,64.12,No,210.4798874,2.719,8.2,457884.06
10,72,87.96,No,129.0432,3.935,8.494,1817934.76
42,47,57.06,No,126.9835806,3.236,9.003,555075.27
14,75,77.49,No,186.032016,3.711,8.625,2063401.06
12,96,52.5,No,129.8459667,3.701,12.89,1071383.1
30,47,51.29,No,211.0646599,2.886,8.163,519354.88
28,57,51.72,No,128.26475,3.674,14.021,1723736.91
24,86,60.61,No,136.367,3.899,8.358,1232376.49
22,112,54.68,No,141.6269332,3.889,7.503,992774.4
10,90,77.91,No,129.7821613,3.842,7.874,1745928.56
43,20,84.9,No,203.370619,2.637,9.593,700009.77
9,102,42.44,No,223.6168049,3.261,5.667,474964.6
30,68,68.36,No,215.3834778,3.907,7.931,435102.2
8,13,61.01,No,213.7176024,2.78,6.29,778672.64
34,14,57.39,No,126.2898,2.836,9.593,953495.48
28,76,88.1,No,129.1338387,3.692,13.503,1197373.13
36,66,69.56,No,214.5240376,3.917,8.3,393401.4
29,97,45.35,No,136.5030667,3.47,9.357,633240.53
13,98,27.85,No,129.8980645,3.282,6.392,2760346.71
29,136,73.3,Yes,138.4729355,3.921,9.419,540811.85
4,75,84.59,No,129.1125,3.469,5.644,2066541.86
29,52,20.61,No,133.1059677,3.243,10.256,410426.97
26,78,63.32,No,135.9639355,3.898,7.767,1005360.5
39,80,88.27,No,214.3602701,3.638,8.177,1514055.97
3,64,76.91,No,218.851237,3.807,7.574,391860.04
42,99,48.36,No,129.9845484,3.541,7.874,575676.13
45,38,53.15,No,182.8558685,2.917,8.724,730899.37
36,124,82.15,No,220.4494148,3.407,6.989,333146.88
21,51,42.72,No,211.4864691,3.016,8.028,663941.73
39,124,81.33,No,220.4494148,3.393,6.989,1587499.82
17,139,57.77,No,131.043,3.821,5.936,972716.24
36,37,71.57,No,210.5805944,2.705,8.476,453308.15
32,27,72.95,No,190.0990028,2.69,9.017,1144552.09
7,45,24.24,No,190.9741069,2.728,9.137,599730.07
38,75,89.9,No,129.1125,3.705,13.503,399699.17
16,72,58.34,No,192.9034759,3.697,6.339,581546.23
44,139,64.8,No,131.043,3.821,5.407,355307.94
38,74,89.85,No,129.0894,3.842,13.503,387334.04
12,117,77.99,No,131.1266667,4.193,11.627,1004252.38
21,50,34.14,No,211.1176713,2.983,8.028,650789.13
13,1,31.53,No,126.4420645,2.666,8.316,1967220.53
32,141,43.49,No,199.0539368,3.76,7.557,1176681.31
29,84,69.14,Yes,136.2745806,3.809,9.863,505406.72
31,18,82.68,No,210.833616,2.705,8.2,1427624.5
42,54,51.51,Yes,127.859129,3.381,8.744,628063.88
11,106,52.23,Yes,223.753643,3.409,6.833,1574287.76
21,56,61.27,No,213.190421,3.065,8.028,768313.85
25,121,67.69,No,214.5499425,3.798,7.139,783371.02
41,24,69.06,No,189.6125456,2.699,7.335,1179788.38
20,19,67.32,No,204.6679198,2.809,7.856,2100489.79
38,129,85.53,No,130.7012903,3.726,10.926,441683.74
25,34,65.06,No,204.8182126,2.713,7.527,607819.33
9,105,54.43,No,223.9006766,3.36,5.667,549967.89
4,110,53.63,No,130.7413793,3.667,4.607,2202450.81
44,98,27.85,No,129.8980645,3.282,6.078,311144.16
13,126,82,No,130.7562667,3.681,5.965,2037663.71
15,45,23.97,No,132.6764,3.255,8.067,847294.04
11,66,71.39,No,219.1959827,3.906,7.574,1331453.41
36,38,72.24,No,210.6271444,2.698,8.476,424956.3
19,91,46.49,No,136.4884516,3.757,7.866,1396612.36
42,49,43.43,No,127.1917742,3.287,8.744,592947.75
31,119,74.14,No,221.3632212,3.688,6.891,1392938.06
29,143,57.58,No,138.7281613,3.917,9.151,534970.68
26,50,16.7,No,132.9510645,3.215,7.907,812323.29
10,23,91.03,No,126.1518,3.1,9.199,1769793.37
2,60,69.42,No,214.2521573,3.473,8.028,1766162.05
14,7,48.79,No,182.0779857,2.844,8.992,2066219.3
34,66,54.4,No,129.0444333,3.866,10.581,965853.58
13,131,81.99,No,130.737871,3.512,5.765,2044148.23
27,79,78.14,No,139.9896486,4.02,7.85,1747289.53
33,3,62.16,No,126.5262857,2.915,10.115,296850.83
13,33,66.84,No,126.1454667,2.875,7.951,1790279.74
45,83,70.63,No,186.6189274,3.703,8.625,726482.39
43,111,57.88,No,212.6651567,3.734,9.653,661707.02
10,140,80.88,No,131.0756667,4.132,6.943,1758971.38
25,113,47.92,No,214.1647079,3.953,6.961,684348.92
9,60,68.79,No,218.2007506,3.473,6.416,497488.4
22,59,43.38,No,137.7398929,3.634,8.458,926427.12
20,109,39.98,No,213.6718127,3.816,6.961,2148822.76
10,97,42.58,No,129.8555333,3.644,7.874,2429310.9
30,34,80.79,No,211.2552578,2.624,8.099,448392.17
29,139,62.17,No,138.7395,4.018,9.419,489674.23
7,104,26.9,No,196.8262786,3.038,8.256,541037.98
10,12,66.42,No,126.4713333,3.05,9.524,1829521.83
18,75,73.12,No,135.6283333,3.784,8.89,1048802.62
19,48,28.65,Yes,132.8150323,3.336,8.067,1275146.94
16,5,27.92,No,189.6695049,2.62,7.039,444181.85
25,81,68.09,No,208.8424359,3.747,7.274,688958.75
30,56,61.27,No,213.190421,3.065,8.028,432687.97
17,39,39.87,No,126.4364194,2.841,6.885,861941.25
11,127,83.44,No,225.3916254,3.227,6.334,1461129.94
22,87,69.78,No,140.381,3.684,8.023,953314.16
29,118,50.75,No,138.0332,3.991,9.14,504963.84
21,62,68.62,No,214.7252242,3.622,7.931,744782.89
27,77,82.28,No,139.7969712,3.972,7.85,1754879.45
36,36,66.34,No,210.5144398,2.595,8.476,444351.61
32,42,36.24,No,191.0312172,2.758,9.137,1150729.89
28,104,50.43,No,130.3144516,3.675,12.187,1132948.48
10,117,80.11,No,131.1266667,4.088,7.382,1712987.56
1,52,43.83,No,212.1970577,3.01,7.742,1316899.31
31,42,51.71,No,211.5470304,2.771,8.163,1359158.57
19,3,28.57,No,131.637,2.909,8.35,1515976.11
7,112,35.06,No,197.2295234,3.664,8.256,615997.29
9,63,71.9,No,218.9134935,3.743,6.38,528420.28
10,133,88.83,No,130.7909677,4.002,7.17,1827797.4
18,123,59.1,No,138.1174194,3.746,8.304,1110479.94
4,23,80.35,No,126.1518,2.637,7.372,1812208.22
9,123,78.91,No,225.4947868,3.452,5.539,582525.42
17,24,65.66,No,126.1498065,2.791,6.697,876591.41
37,42,56.73,No,210.65429,2.771,8.476,518124.16
36,41,61.97,No,210.7667944,2.705,8.476,425804.8
22,76,75.2,No,139.7006325,3.827,8.023,961953.57
9,12,61.26,No,213.9496138,2.795,6.384,488683.57
29,31,75.85,No,132.7248387,2.735,10.409,579272.38
23,76,69.8,No,135.7837419,3.827,4.584,1360520.56
29,123,61.71,No,138.1174194,3.746,9.14,554093.15
13,56,33.17,No,128.13,3.12,7.47,1831933.95
16,98,22.5,No,195.9841685,3.266,6.232,679481.9
20,55,42.95,No,206.3694701,3.245,7.343,2258616.24
3,133,87.36,No,225.5558664,3.571,6.334,394918.83
33,54,53.35,Yes,127.859129,3.381,8.951,276198.74
32,47,30.72,No,191.1430189,2.781,9.137,1949183.14
4,43,48.08,Yes,126.6692667,2.752,7.127,2789469.45
27,24,78.26,No,136.4179827,2.933,7.982,1880691.64
1,28,87,No,211.6394211,2.692,7.787,1508237.76
13,90,54.66,No,129.7821613,3.579,6.392,1973544.27
37,24,84.43,No,209.8630532,2.623,8.36,485150.01
31,131,91.57,No,221.5869799,3.417,6.565,1390174.63
9,117,73.07,No,225.3672537,3.814,5.539,550414.99
1,23,80.48,No,211.108414,2.642,7.787,1546074.18
38,87,83.26,No,129.6060667,3.877,13.503,366819.84
12,34,81.77,No,126.1900333,2.939,14.18,851919.34
13,96,33.94,No,129.8459667,3.389,6.392,2051315.66
43,83,87.84,No,207.6206959,3.533,10.641,594224.9
11,99,54.29,No,222.8258628,3.112,7.197,2213518.5
17,92,37.52,No,129.8051935,3.538,6.617,927657.63
25,123,58.48,No,214.5527132,3.689,7.139,730254.19
20,91,49.36,No,210.6918901,3.569,7.082,2065421.52
30,64,70.79,No,215.1096657,3.807,7.931,445358.73
5,62,69.64,No,215.6407939,3.622,6.489,307333.62
5,121,78.23,No,222.3323853,3.561,5.801,341994.48
8,104,45.52,No,223.6133539,3.29,5.825,778178.53
11,86,82.14,No,219.7414914,3.467,7.567,1235775.15
21,92,56.01,No,217.4853605,3.332,7.441,767358.37
14,61,37.27,No,185.1790167,3.638,8.521,1869110.55
2,35,69.24,No,211.3298742,2.603,8.163,1827440.43
18,133,73.25,No,138.1857097,3.84,8.535,1048134.24
39,47,58.86,No,210.1805602,2.886,8.476,2495489.25
15,22,66.13,No,132.5218667,2.958,8.099,709337.11
9,70,85.8,No,218.8784768,3.699,6.38,587004.29
31,9,64.12,No,210.4798874,2.719,8.2,1357600.68
34,31,72.59,No,126.1019355,2.584,9.816,964356.74
43,115,70.18,No,212.9632857,3.891,9.575,665687.92
12,19,90.84,No,126.1119032,2.949,14.099,1016039.71
20,97,41.64,No,211.8667856,3.415,7.082,2546123.78
21,78,91.56,No,215.1363819,3.682,7.852,751167.12
13,16,57.71,No,126.1843871,2.95,8.107,1853657.6
23,1,15.25,No,131.5279032,2.788,5.892,1364721.58
39,42,55.5,No,210.65429,2.771,8.476,1370659.54
8,66,58.92,No,219.2435524,3.906,6.297,941457.34
22,88,56.44,No,140.43475,3.633,7.706,993436.67
9,40,58.69,No,215.5065452,2.689,6.56,517869.97
36,15,77.53,No,209.118536,2.805,8.464,476733.74
10,136,83.07,Yes,130.9325484,4.124,7.17,1708283.28
3,82,87.67,No,219.0866908,3.523,7.567,366367.55
14,73,74.85,No,185.7919609,3.804,8.521,2069523.52
36,87,81.52,No,215.4532259,3.328,8.177,314910.37
23,126,64.23,No,138.1962667,3.577,4.125,1451782.16
22,8,48.56,No,135.7073618,2.831,8.283,1012075.12
20,142,56.26,No,216.1464699,3.969,7.293,1999363.49
26,58,28.13,No,133.7361429,3.6,7.907,946614.55
37,78,84.99,No,214.2343177,3.682,8.177,504974.95
33,82,99.66,No,129.2832581,3.663,8.442,237095.82
41,18,60.13,No,189.422658,2.7,7.363,1305068.1
3,2,47.93,Yes,214.5747916,2.548,7.368,420728.96
38,114,64.05,No,131.0375484,4.121,11.627,499267.66
40,81,64.05,No,136.183129,3.82,4.584,943237.12
20,79,77.8,No,208.719238,3.842,7.274,2189353.63
43,120,72.06,No,213.1753618,3.63,9.575,648541.81
15,36,52.19,No,132.7516667,2.903,8.067,591603.79
20,78,77.47,No,208.6564699,3.829,7.274,1858440.92
41,143,41.8,No,199.2195317,3.686,6.195,1316542.59
3,36,66.99,No,215.060858,2.633,7.564,395107.35
25,31,71.17,No,204.7583566,2.715,7.527,685700.08
21,26,83.59,No,211.0264684,2.64,8.099,715876.27
23,17,69.26,No,132.2939355,2.906,5.435,1571158.56
25,57,31.59,No,206.9153485,3.433,7.343,640912.18
19,33,58.68,No,132.7670667,2.846,8.099,1386789.31
15,124,67.7,No,138.1295333,3.786,8.15,636737.65
7,139,50.64,No,198.5903276,3.789,7.872,525545.76
25,4,29.16,No,204.4630869,2.754,8.187,628516.57
20,56,33.2,No,206.6424093,3.274,7.343,1938608.52
34,7,45.86,No,126.6066452,2.743,9.521,892070.82
37,52,48.74,No,210.9682412,3.01,8.395,513672.36
14,31,78.37,No,182.6042922,2.715,8.743,2182563.66
41,43,25.3,Yes,191.0121805,2.742,7.508,1866681.57
11,65,79.97,No,219.0236099,3.81,7.574,1357589.89
10,102,51,No,130.244,3.477,7.545,1711562.73
33,46,61.12,No,126.8794839,3.125,9.265,238875.26
10,44,51.17,No,126.7313333,3.041,9.003,2251206.64
40,7,40.54,No,131.8242903,2.834,5.892,894865.3
16,118,51.34,No,197.6063534,3.903,6.169,426959.62
33,110,62.2,No,130.7413793,3.963,7.603,287346.29
22,68,58.56,No,138.587106,4.101,8.252,970307.83
45,12,53.47,No,181.6772564,2.902,8.899,749779.1
21,9,64.12,No,210.4798874,2.719,8.2,753664.12
24,65,60.48,No,134.4357333,4.117,8.212,1197761.17
11,112,67.16,No,224.7909104,3.787,6.833,1300593.61
16,55,27.18,No,191.9178331,3.051,6.614,491179.79
19,58,35.59,No,133.7361429,3.752,7.771,1351450.43
4,30,74.44,No,126.0892903,2.621,7.372,1848403.92
36,46,56.73,No,210.1787224,2.852,8.476,410214.7
45,90,59.6,No,187.7846197,3.57,8.523,771686.4
4,66,63.41,No,129.0444333,3.866,5.946,2063682.76
7,53,-2.06,No,191.7625895,3.011,8.818,558027.77
11,141,69.94,No,226.9239785,3.601,6.034,1311965.09
1,19,80.43,No,211.4560951,2.668,7.808,1542561.09
28,67,70.93,No,129.089,4.202,13.736,1253316.3
17,71,54.57,No,129.0357097,3.732,6.774,881190.46
28,121,83.84,No,131.0287742,4.293,11.627,1151214.41
19,129,76.17,No,138.2331935,3.732,8.193,1317672.92
11,118,79.07,No,225.1797511,3.749,6.664,1370251.22
12,33,82.45,No,126.1454667,3.028,14.18,852882.61
45,125,74.22,No,191.0646096,3.564,8.567,822569.16
4,113,72.63,No,130.9670968,3.82,4.607,2089381.77
41,79,72.19,No,193.9110133,3.554,6.901,1402233.69
15,4,29.87,No,131.686,2.91,8.35,564883.2
35,81,72.97,No,140.1289205,3.747,8.684,820288.35
14,122,74.48,No,191.0091712,3.742,8.567,2049485.49
31,27,90.3,No,211.1608049,2.627,8.099,1352401.08
4,94,50.44,No,129.8268333,3.294,5.143,2243946.59
34,58,45.87,No,128.3995,3.461,10.398,943951.67
22,106,35.68,Yes,141.1199827,3.655,7.503,1034448.07
33,101,60.92,No,130.1575161,3.443,7.603,267058.08
6,41,62.11,No,213.5268011,2.728,7.007,1495536.46
11,98,59.69,No,222.6426418,3.159,7.197,1783910.06
21,81,90.11,No,215.3229307,3.554,7.852,855546.5
17,23,62.41,No,126.1518,2.802,6.697,836915.92
28,14,70.15,No,126.2898,3.127,14.099,1532893.22
30,23,81.67,No,210.7657317,2.642,8.099,436293.4
35,1,27.19,No,135.3524608,2.784,9.262,1230613.5
43,141,71.14,No,214.6772833,3.601,8.839,619369.72
37,1,45.97,No,209.8529663,2.572,8.554,536006.73
24,124,68.28,No,138.1295333,3.786,8.983,1364445.98
19,36,53.74,No,132.7516667,2.903,8.067,1428960.72
34,57,46.21,No,128.26475,3.305,10.398,963910.81
13,49,16.94,No,127.1917742,2.891,7.47,1744544.39
13,60,42.38,No,128.6160645,3.435,7.47,1807545.43
17,101,27.64,No,130.1575161,3.08,6.403,1198104.22
1,63,71.27,No,215.2918561,3.743,7.682,1559889
7,117,51.49,No,197.664546,3.927,8.09,467827.75
42,53,44.88,No,127.7195806,3.348,8.744,586886.16
6,87,82.51,No,218.2579435,3.355,6.925,1307551.92
31,76,91.05,No,215.0134426,3.575,7.852,1415473.91
42,143,70.5,No,131.1930968,4.301,6.943,514756.08
6,67,76.95,No,217.5247882,3.899,6.855,1453185.65
33,5,59.17,No,126.5782857,2.877,10.115,291484.89
9,74,89.14,No,218.7796415,3.524,6.404,537064.03
35,100,37.85,Yes,140.5874505,3.389,8.745,904650.55
40,61,28.6,No,134.0682581,3.638,4.781,841889.08
